"PSComputerName","InstalledOn","__GENUS","__CLASS","__SUPERCLASS","__DYNASTY","__RELPATH","__PROPERTY_COUNT","__DERIVATION","__SERVER","__NAMESPACE","__PATH","Caption","CSName","Description","FixComments","HotFixID","InstallDate","InstalledBy","Name","ServicePackInEffect","Status"
"DESKTOP-SE591GF","2/13/2021 12:00:00 AM","2","Win32_QuickFixEngineering","CIM_LogicalElement","CIM_ManagedSystemElement","Win32_QuickFixEngineering.HotFixID=""KB4601056"",ServicePackInEffect=""""","11","System.String[]","DESKTOP-SE591GF","root\cimv2","\\DESKTOP-SE591GF\root\cimv2:Win32_QuickFixEngineering.HotFixID=""KB4601056"",ServicePackInEffect=""""","http://support.microsoft.com/?kbid=4601056","DESKTOP-SE591GF","Update","","KB4601056","","NT AUTHORITY\SYSTEM","","",""
"DESKTOP-SE591GF","2/13/2021 12:00:00 AM","2","Win32_QuickFixEngineering","CIM_LogicalElement","CIM_ManagedSystemElement","Win32_QuickFixEngineering.HotFixID=""KB4517245"",ServicePackInEffect=""""","11","System.String[]","DESKTOP-SE591GF","root\cimv2","\\DESKTOP-SE591GF\root\cimv2:Win32_QuickFixEngineering.HotFixID=""KB4517245"",ServicePackInEffect=""""","http://support.microsoft.com/?kbid=4517245","DESKTOP-SE591GF","Update","","KB4517245","","NT AUTHORITY\SYSTEM","","",""
"DESKTOP-SE591GF","2/13/2021 12:00:00 AM","2","Win32_QuickFixEngineering","CIM_LogicalElement","CIM_ManagedSystemElement","Win32_QuickFixEngineering.HotFixID=""KB4535680"",ServicePackInEffect=""""","11","System.String[]","DESKTOP-SE591GF","root\cimv2","\\DESKTOP-SE591GF\root\cimv2:Win32_QuickFixEngineering.HotFixID=""KB4535680"",ServicePackInEffect=""""","http://support.microsoft.com/?kbid=4535680","DESKTOP-SE591GF","Security Update","","KB4535680","","NT AUTHORITY\SYSTEM","","",""
"DESKTOP-SE591GF","2/13/2021 12:00:00 AM","2","Win32_QuickFixEngineering","CIM_LogicalElement","CIM_ManagedSystemElement","Win32_QuickFixEngineering.HotFixID=""KB4580325"",ServicePackInEffect=""""","11","System.String[]","DESKTOP-SE591GF","root\cimv2","\\DESKTOP-SE591GF\root\cimv2:Win32_QuickFixEngineering.HotFixID=""KB4580325"",ServicePackInEffect=""""","https://support.microsoft.com/help/4580325","DESKTOP-SE591GF","Security Update","","KB4580325","","NT AUTHORITY\SYSTEM","","",""
"DESKTOP-SE591GF","2/13/2021 12:00:00 AM","2","Win32_QuickFixEngineering","CIM_LogicalElement","CIM_ManagedSystemElement","Win32_QuickFixEngineering.HotFixID=""KB4598479"",ServicePackInEffect=""""","11","System.String[]","DESKTOP-SE591GF","root\cimv2","\\DESKTOP-SE591GF\root\cimv2:Win32_QuickFixEngineering.HotFixID=""KB4598479"",ServicePackInEffect=""""","https://support.microsoft.com/help/4598479","DESKTOP-SE591GF","Security Update","","KB4598479","","NT AUTHORITY\SYSTEM","","",""
"DESKTOP-SE591GF","2/13/2021 12:00:00 AM","2","Win32_QuickFixEngineering","CIM_LogicalElement","CIM_ManagedSystemElement","Win32_QuickFixEngineering.HotFixID=""KB4601395"",ServicePackInEffect=""""","11","System.String[]","DESKTOP-SE591GF","root\cimv2","\\DESKTOP-SE591GF\root\cimv2:Win32_QuickFixEngineering.HotFixID=""KB4601395"",ServicePackInEffect=""""","https://support.microsoft.com/help/4601395","DESKTOP-SE591GF","Security Update","","KB4601395","","NT AUTHORITY\SYSTEM","","",""
"DESKTOP-SE591GF","2/13/2021 12:00:00 AM","2","Win32_QuickFixEngineering","CIM_LogicalElement","CIM_ManagedSystemElement","Win32_QuickFixEngineering.HotFixID=""KB5001028"",ServicePackInEffect=""""","11","System.String[]","DESKTOP-SE591GF","root\cimv2","\\DESKTOP-SE591GF\root\cimv2:Win32_QuickFixEngineering.HotFixID=""KB5001028"",ServicePackInEffect=""""","https://support.microsoft.com/help/5001028","DESKTOP-SE591GF","Security Update","","KB5001028","","NT AUTHORITY\SYSTEM","","",""
